Product name,Product price,Urls,Reviews count,Star
"Beginning Data Science with Python and Jupyter: Use powerful industry-standard tools within Jupyter and the Python ecosystem to unlock new, actionable insights from your data",$110.00,https://www.amazon.com/Data-Visualization-Excel-Dashboards-Reports/dp/1119698723/ref=sr_1_701?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206419&s=books&sprefix=%2Cstripbooks%2C646&sr=1-701, 3  ,4.6
"The Ascent of Information: Books, Bits, Genes, Machines, and Life's Unending Algorithm",$0.00,https://www.amazon.com/Creating-Data-Driven-Organization-Practical-Trenches/dp/1491916915/ref=sr_1_702?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206419&s=books&sprefix=%2Cstripbooks%2C646&sr=1-702, 24  ,4.8
The DATA Set Collection #2: A Case of the Clones; Invasion of the Insects; Out of Remote Control; Down the Brain Drain,$47.96,https://www.amazon.com/Genome-Analysis-Learning-Materials-Biosciences-ebook/dp/B07FQBXMML/ref=sr_1_703?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206419&s=books&sprefix=%2Cstripbooks%2C646&sr=1-703&selectObb=rent, 2  ,5.0
"Killer Visual Strategies: Engage Any Audience, Improve Comprehension, and Get Amazing Results Using Visual Communication",$59.95,https://www.amazon.com/Genome-Analysis-Learning-Materials-Biosciences-ebook/dp/B07FQBXMML/ref=sr_1_703?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206419&s=books&sprefix=%2Cstripbooks%2C646&sr=1-703, 180  ,4.7
"Python for Data Analysis: Data Wrangling with Pandas, NumPy, and IPython",$16.90,https://www.amazon.com/Big-Data-Beginners-Understanding-Performance-ebook/dp/B01CBGW8KA/ref=sr_1_704?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206419&s=books&sprefix=%2Cstripbooks%2C646&sr=1-704, 146  ,4.6
Data Visualization in Python with Pandas and Matplotlib,$22.95,https://www.amazon.com/Introduction-Mining-Whats-Computer-Science/dp/0133128903/ref=sr_1_705?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206419&s=books&sprefix=%2Cstripbooks%2C646&sr=1-705&selectObb=rent, 146  ,4.6
Problem Solving with Algorithms and Data Structures Using Python SECOND EDITION,$34.06,https://www.amazon.com/Introduction-Mining-Whats-Computer-Science/dp/0133128903/ref=sr_1_705?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206419&s=books&sprefix=%2Cstripbooks%2C646&sr=1-705, 94  ,4.4
Building the Data Lakehouse,$39.98,https://www.amazon.com/Health-Data-Science-Ewen-Harrison/dp/0367428199/ref=sr_1_706?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206419&s=books&sprefix=%2Cstripbooks%2C646&sr=1-706, 8  ,4.1
Data Science In Supply Chain: An Ultimate Guide To Using Data Science To Help Optimize Supply Chain,$50.99,https://www.amazon.com/Cybersecurity-Cyberthreat-Intelligence-Intelligent-Reference-ebook/dp/B084Q6XC91/ref=sr_1_707?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206419&s=books&sprefix=%2Cstripbooks%2C646&sr=1-707&selectObb=rent, 14  ,4.9
The Costs of Connection: How Data Is Colonizing Human Life and Appropriating It for Capitalism (Culture and Economic Life),$69.99,https://www.amazon.com/Cybersecurity-Cyberthreat-Intelligence-Intelligent-Reference-ebook/dp/B084Q6XC91/ref=sr_1_707?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206419&s=books&sprefix=%2Cstripbooks%2C646&sr=1-707, 36  ,4.1
"Data Science Without Makeup: A Guidebook for End-Users, Analysts, and Managers",$0.00,https://www.amazon.com/Text-Mining-Machine-Learning-%C5%BDi%C5%BEka/dp/1032086211/ref=sr_1_708?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206419&s=books&sprefix=%2Cstripbooks%2C646&sr=1-708, 5  ,5.0
HBR Guide to Data Analytics Basics for Managers (HBR Guide Series),$29.65,https://www.amazon.com/Apache-Spark-Data-Science-Cookbook-ebook/dp/B01CGKAJ1Q/ref=sr_1_709?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206419&s=books&sprefix=%2Cstripbooks%2C646&sr=1-709, 1  ,5.0
Data Science for Wind Energy,$44.99,https://www.amazon.com/Introduction-Machine-Learning-Etienne-Bernard/dp/1579550487/ref=sr_1_710?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206419&s=books&sprefix=%2Cstripbooks%2C646&sr=1-710, 32  ,4.7
The Impact Challenge: Reframing Sustainability for Businesses (Impactful Data Science),$24.00,https://www.amazon.com/Machine-Learning-Beginners-Understand-Intelligence/dp/B07YVMJG1T/ref=sr_1_711?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206419&s=books&sprefix=%2Cstripbooks%2C646&sr=1-711, 25  ,4.2
R for Data Science: Essential Tools for Working with Data and Statistics,$22.10,https://www.amazon.com/Pandas-Workshop-comprehensive-analysis-real-world/dp/1800208936/ref=sr_1_712?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206419&s=books&sprefix=%2Cstripbooks%2C646&sr=1-712, 1  ,3.0
Fundamentals of Data Science: Take the first Step to Become a Data Scientist (Step-by-Step Tutorial For Beginners),$25.95,https://www.amazon.com/How-Make-World-Add-Differently/dp/0349143862/ref=sr_1_713?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206419&s=books&sprefix=%2Cstripbooks%2C646&sr=1-713, 1  ,5.0
Data Integrity and GxP: An Introduction for the Life Sciences,$45.00,https://www.amazon.com/Data-Driven-Modeling-Scientific-Computation-Methods/dp/0199660344/ref=sr_1_714?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206419&s=books&sprefix=%2Cstripbooks%2C646&sr=1-714, 9  ,4.0
"Applied Machine Learning Explainability Techniques: Make ML models explainable and trustworthy for practical applications using LIME, SHAP, and more",$52.72,https://www.amazon.com/Learning-Love-Data-Science-Manufacturing/dp/1491936584/ref=sr_1_715?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206419&s=books&sprefix=%2Cstripbooks%2C646&sr=1-715, 26  ,4.8
Data Journeys in the Sciences,$67.99,https://www.amazon.com/Learn-Amazon-SageMaker-developers-scientists/dp/1801817952/ref=sr_1_716?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206419&s=books&sprefix=%2Cstripbooks%2C646&sr=1-716, 70  ,4.4
"Understand, Manage, and Prevent Algorithmic Bias: A Guide for Business Users and Data Scientists",$50.99,https://www.amazon.com/Practitioners-Guide-Data-Science-Streamlining/dp/9391392873/ref=sr_1_717?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206419&s=books&sprefix=%2Cstripbooks%2C646&sr=1-717, 1  ,5.0
DATA ANALYTICS: A Comprehensive Beginner’s Guide To Learn About The Realms Of Data Analytics From A-Z,$96.95,https://www.amazon.com/Classic-Computer-Science-Problems-Python/dp/1617295981/ref=sr_1_718?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206419&s=books&sprefix=%2Cstripbooks%2C646&sr=1-718, 5  ,4.7
Designing Cloud Data Platforms,$50.45,https://www.amazon.com/Graphic-Algorithms-Graphically-structures-algorithms-ebook/dp/B08BFXNTFF/ref=sr_1_719?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206419&s=books&sprefix=%2Cstripbooks%2C646&sr=1-719, 20  ,4.8
Learn Data Science Using SAS Studio: A Quick-Start Guide,$76.22,https://www.amazon.com/Automated-Analysis-Chapman-Knowledge-Discovery/dp/1482250136/ref=sr_1_720?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206419&s=books&sprefix=%2Cstripbooks%2C646&sr=1-720&selectObb=rent, 6  ,4.3
Data Analysis for Social Scientists: A Foundational Crash Course,$64.95,https://www.amazon.com/Automated-Analysis-Chapman-Knowledge-Discovery/dp/1482250136/ref=sr_1_720?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206419&s=books&sprefix=%2Cstripbooks%2C646&sr=1-720, 1  ,5.0
"Astronomy in the Near-Infrared - Observing Strategies and Data Reduction Techniques (Astrophysics and Space Science Library, 467)",$39.99,https://www.amazon.com/Dark-Data-What-Dont-Matters-ebook/dp/B07VZWT2R2/ref=sr_1_721?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206421&s=books&sprefix=%2Cstripbooks%2C646&sr=1-721, 21  ,4.9
The Power of Experiments: Decision Making in a Data-Driven World (Mit Press),$80.89,https://www.amazon.com/Challenges-SpringerBriefs-Applied-Sciences-Technology/dp/981190751X/ref=sr_1_722?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206421&s=books&sprefix=%2Cstripbooks%2C646&sr=1-722, 4  ,4.7
Practical Web Scraping for Data Science: Best Practices and Examples with Python,$125.00,https://www.amazon.com/SQL-Pocket-Guide-Usage/dp/1492090409/ref=sr_1_723?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206421&s=books&sprefix=%2Cstripbooks%2C646&sr=1-723, 85  ,4.4
Data Pulse: A Brief Tour of Artificial Intelligence in Healthcare,$13.99,https://www.amazon.com/Data-Driven-Technology-Workplace-Surveillance/dp/0691175306/ref=sr_1_724?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206421&s=books&sprefix=%2Cstripbooks%2C646&sr=1-724, 61  ,4.5
Data Science From Scratch: Ultimate Guide To Master Data Mining And Data-Analytic From Linear Algebra And Statistics To Practical Examples Of Neural Networks ... In Python (Computer Networking Easy Book 2),$19.99,https://www.amazon.com/Ethics-Data-Science-Mike-Loukides-ebook/dp/B07GTC8ZN7/ref=sr_1_725?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206421&s=books&sprefix=%2Cstripbooks%2C646&sr=1-725, 14  ,3.4
Sport Business Analytics: Using Data to Increase Revenue and Improve Operational Efficiency (Data Analytics Applications),$13.99,https://www.amazon.com/Data-Governance-Sustain-Effective-Program/dp/012815831X/ref=sr_1_726?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206421&s=books&sprefix=%2Cstripbooks%2C646&sr=1-726, 17  ,3.7
"Inside Outsourcing: How Remote Work, Offshoring & Global Employment is Changing the World",$19.99,https://www.amazon.com/Cyber-Privacy-Your-Data-Should/dp/1948836920/ref=sr_1_728?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206421&s=books&sprefix=%2Cstripbooks%2C646&sr=1-728, 249  ,4.6
Practical Malware Analysis: The Hands-On Guide to Dissecting Malicious Software,$51.99,https://www.amazon.com/Efficient-MySQL-Performance-Practices-Techniques/dp/1098105095/ref=sr_1_729?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206421&s=books&sprefix=%2Cstripbooks%2C646&sr=1-729, 1  ,4.0
Topological Data Analysis for Genomics and Evolution: Topology in Biology,$31.91,https://www.amazon.com/Beginning-Science-Python-Jupyter-industry-standard-ebook/dp/B07DNJ9KKL/ref=sr_1_730?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206421&s=books&sprefix=%2Cstripbooks%2C646&sr=1-730, 6  ,2.5
"Python for ArcGIS Pro: Automate cartography and data analysis using ArcPy, ArcGIS API for Python, Notebooks, and pandas",$41.99,https://www.amazon.com/Ascent-Information-Machines-Unending-Algorithm/dp/B08MKZJ3P4/ref=sr_1_731?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206421&s=books&sprefix=%2Cstripbooks%2C646&sr=1-731, 223  ,4.4
Storytelling with Data in Healthcare,$31.17,https://www.amazon.com/DATA-Set-Collection-Invasion-Insects/dp/1534465359/ref=sr_1_732?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206421&s=books&sprefix=%2Cstripbooks%2C646&sr=1-732, 34  ,4.2
Restricted Data: The History of Nuclear Secrecy in the United States,$74.25,https://www.amazon.com/Killer-Visual-Strategies-Amy-Balliett/dp/1119680220/ref=sr_1_733?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206421&s=books&sprefix=%2Cstripbooks%2C646&sr=1-733, 17  ,4.1
"R Programming By Example: Practical, hands-on projects to help you get started with R",$54.99,https://www.amazon.com/Data-Visualization-Python-Pandas-Matplotlib/dp/B0972TFYN8/ref=sr_1_735?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206421&s=books&sprefix=%2Cstripbooks%2C646&sr=1-735, 1  ,5.0
Kimball's Data Warehouse Toolkit Classics,$15.95,https://www.amazon.com/Problem-Solving-Algorithms-Structures-Python/dp/1590282574/ref=sr_1_736?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206421&s=books&sprefix=%2Cstripbooks%2C646&sr=1-736, 20  ,4.2
Data Conscience: Algorithmic Siege on our Humanity,$41.99,https://www.amazon.com/Building-Data-Lakehouse-Bill-Inmon/dp/1634629663/ref=sr_1_737?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206421&s=books&sprefix=%2Cstripbooks%2C646&sr=1-737, 6  ,5.0
Democratizing Artificial Intelligence with UiPath: Expand automation in your organization to achieve operational efficiency and high performance,$25.47,https://www.amazon.com/Data-Science-Supply-Chain-Ultimate-ebook/dp/B0B69KFHG1/ref=sr_1_738?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206421&s=books&sprefix=%2Cstripbooks%2C646&sr=1-738, 64  ,3.9
"Data and Reality: A Timeless Perspective on Perceiving and Managing Information in Our Imprecise World, 3rd Edition",$76.59,https://www.amazon.com/Costs-Connection-Colonizing-Appropriating-Capitalism/dp/150360974X/ref=sr_1_739?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206421&s=books&sprefix=%2Cstripbooks%2C646&sr=1-739, 24  ,4.9
"Big Data: A Revolution That Will Transform How We Live, Work, and Think",$14.99,https://www.amazon.com/Data-Science-Without-Makeup-Guidebook/dp/0367520680/ref=sr_1_740?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206421&s=books&sprefix=%2Cstripbooks%2C646&sr=1-740, 1  ,2.0
"Machine Learning for Algorithmic Trading: Predictive models to extract signals from market and alternative data for systematic trading strategies with Python, 2nd Edition",$4.99,https://www.amazon.com/Guide-Data-Analytics-Basics-Managers/dp/1633694283/ref=sr_1_741?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206421&s=books&sprefix=%2Cstripbooks%2C646&sr=1-741, 367  ,4.7
"The Educational Leader's Guide to Improvement Science: Data, Design and Cases for Reflection (Improvement Science in Education and Beyond)",$59.99,https://www.amazon.com/Data-Science-Wind-Energy-Ding/dp/1138590525/ref=sr_1_742?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206421&s=books&sprefix=%2Cstripbooks%2C646&sr=1-742, 30  ,4.6
Data Science Tools: R • Excel • KNIME • OpenOffice,$65.00,https://www.amazon.com/Impact-Challenge-Reframing-Sustainability-Businesses-ebook/dp/B09TV27138/ref=sr_1_743?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206421&s=books&sprefix=%2Cstripbooks%2C646&sr=1-743, 8  ,3.6
Machine Learning and Data Science: An Introduction to Statistical Learning Methods with R,$43.98,https://www.amazon.com/Data-Science-Essential-Working-Statistics-ebook/dp/B07ZC5GBVZ/ref=sr_1_744?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206421&s=books&sprefix=%2Cstripbooks%2C646&sr=1-744, 8  ,3.6
Business Skills for Data Scientists: Practical Guidance in Six Key Topics,$51.99,https://www.amazon.com/Fundamentals-Data-Science-Step-Step-ebook/dp/B07XZF1H9L/ref=sr_1_745?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206422&s=books&sprefix=%2Cstripbooks%2C646&sr=1-745, 295  ,4.4
Analytics Stories: Using Data to Make Good Things Happen,$135.70,https://www.amazon.com/Data-Integrity-GxP-Introduction-Sciences-ebook/dp/B071R99ZPZ/ref=sr_1_746?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206422&s=books&sprefix=%2Cstripbooks%2C646&sr=1-746, 2  ,5.0
"Cloud Native Data Center Networking: Architecture, Protocols, and Tools",$159.95,https://www.amazon.com/Applied-Machine-Learning-Explainability-Techniques/dp/1803246154/ref=sr_1_747?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206422&s=books&sprefix=%2Cstripbooks%2C646&sr=1-747, 9  ,3.9
Deep Learning for Coders with Fastai and PyTorch: AI Applications Without a PhD,$79.99,https://www.amazon.com/Data-Journeys-Sciences-Sabina-Leonelli-ebook/dp/B08CDFMDLJ/ref=sr_1_748?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206422&s=books&sprefix=%2Cstripbooks%2C646&sr=1-748&selectObb=rent, 33  ,4.4
Mastering Kafka Streams and ksqlDB: Building Real-Time Data Systems by Example,$39.99,https://www.amazon.com/Data-Journeys-Sciences-Sabina-Leonelli-ebook/dp/B08CDFMDLJ/ref=sr_1_748?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206422&s=books&sprefix=%2Cstripbooks%2C646&sr=1-748, 3  ,4.0
Data Science for IoT Engineers: A Systems Analytics Approach,$32.99,https://www.amazon.com/Understand-Manage-Prevent-Algorithmic-Bias/dp/1484248848/ref=sr_1_749?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206422&s=books&sprefix=%2Cstripbooks%2C646&sr=1-749, 21  ,4.2
AI at War: How Big Data Artificial Intelligence and Machine Learning Are Changing Naval Warfare,$59.99,https://www.amazon.com/DATA-ANALYTICS-Comprehensive-Beginners-Analytics/dp/B087L36G1T/ref=sr_1_750?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206422&s=books&sprefix=%2Cstripbooks%2C646&sr=1-750, 4  ,5.0
Big Data in Cognitive Science (Frontiers of Cognitive Psychology),$45.99,https://www.amazon.com/Designing-Cloud-Platforms-Danil-Zburivsky/dp/1617296449/ref=sr_1_751?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206422&s=books&sprefix=%2Cstripbooks%2C646&sr=1-751, 12  ,3.8
Learning Spark: Lightning-Fast Data Analytics,$59.99,https://www.amazon.com/Learn-Data-Science-Using-Studio/dp/1484262360/ref=sr_1_752?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206422&s=books&sprefix=%2Cstripbooks%2C646&sr=1-752, 48  ,4.5
Snowflake Cookbook: Techniques for building modern cloud data warehousing solutions,$48.26,https://www.amazon.com/Data-Analysis-Social-Scientists-Foundational/dp/B0B28N722F/ref=sr_1_753?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206422&s=books&sprefix=%2Cstripbooks%2C646&sr=1-753, 14  ,4.2
Data Literacy in the Real World: Conversations & Case Studies,$64.99,https://www.amazon.com/Practical-Web-Scraping-Data-Science-ebook/dp/B07CH3CH51/ref=sr_1_756?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206422&s=books&sprefix=%2Cstripbooks%2C646&sr=1-756&selectObb=rent, 4  ,4.0
THE DEVIL IS IN THE DATA: A SCI FI SHORT STORY COLLECTION,$26.76,https://www.amazon.com/Practical-Web-Scraping-Data-Science-ebook/dp/B07CH3CH51/ref=sr_1_756?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206422&s=books&sprefix=%2Cstripbooks%2C646&sr=1-756, 14  ,4.9
Algorithms For Dummies,$74.30,https://www.amazon.com/Data-Pulse-Artificial-Intelligence-Healthcare-ebook/dp/B08CS4F5C5/ref=sr_1_757?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206422&s=books&sprefix=%2Cstripbooks%2C646&sr=1-757, 25  ,4.3
Data Science for Financial Econometrics (Studies in Computational Intelligence Book 898),$46.99,https://www.amazon.com/Data-Science-Scratch-Data-Analytic-Statistics-ebook/dp/B07VPXNVQT/ref=sr_1_758?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206422&s=books&sprefix=%2Cstripbooks%2C646&sr=1-758, 1  ,5.0
Statistics and Data Analysis for Social Science,$39.41,https://www.amazon.com/Sport-Business-Analytics-Operational-Applications/dp/1498761267/ref=sr_1_759?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206422&s=books&sprefix=%2Cstripbooks%2C646&sr=1-759&selectObb=rent, 238  ,4.6
Applied Survival Analysis: Regression Modeling of Time-to-Event Data,$44.99,https://www.amazon.com/Sport-Business-Analytics-Operational-Applications/dp/1498761267/ref=sr_1_759?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206422&s=books&sprefix=%2Cstripbooks%2C646&sr=1-759, 9  ,4.8
"Data Engineering with Apache Spark, Delta Lake, and Lakehouse: Create scalable pipelines that ingest, curate, and aggregate complex data in a timely and secure way",$5.99,https://www.amazon.com/Inside-Outsourcing-Offshoring-Employment-Changing/dp/1739623002/ref=sr_1_760?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206422&s=books&sprefix=%2Cstripbooks%2C646&sr=1-760, 2  ,4.5
"Mathematics of Big Data: Spreadsheets, Databases, Matrices, and Graphs (MIT Lincoln Laboratory Series)",$30.35,https://www.amazon.com/Practical-Malware-Analysis-Hands-Dissecting/dp/1593272901/ref=sr_1_761?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206422&s=books&sprefix=%2Cstripbooks%2C646&sr=1-761, 46  ,3.7
"Cloud Native Data Center Networking: Architecture, Protocols, and Tools",$39.95,https://www.amazon.com/Topological-Data-Analysis-Genomics-Evolution/dp/1107159547/ref=sr_1_762?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206422&s=books&sprefix=%2Cstripbooks%2C646&sr=1-762, 45  ,4.4
"Standard Deviations: Flawed Assumptions, Tortured Data, and Other Ways to Lie with Statistics",$35.00,https://www.amazon.com/Python-ArcGIS-Pro-Automate-cartography/dp/1803241667/ref=sr_1_763?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206422&s=books&sprefix=%2Cstripbooks%2C646&sr=1-763, 9  ,4.3
Robots Rule the School (4) (The DATA Set),$59.99,https://www.amazon.com/Storytelling-Data-Healthcare-Kevin-Masick/dp/0367898772/ref=sr_1_764?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206422&s=books&sprefix=%2Cstripbooks%2C646&sr=1-764, 9  ,4.3
I'm A Data Scientist I Turn Boring Into Total Awesomeness: Computer Journal Blank Lined Notebook,$29.00,https://www.amazon.com/Restricted-Data-History-Nuclear-Secrecy/dp/B09HY4LGTN/ref=sr_1_765?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206422&s=books&sprefix=%2Cstripbooks%2C646&sr=1-765, 569  ,4.8
"Communicating Data with Tableau: Designing, Developing, and Delivering Data Visualizations",$225.00,https://www.amazon.com/Programming-Example-Practical-hands-projects/dp/1788292545/ref=sr_1_766?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206422&s=books&sprefix=%2Cstripbooks%2C646&sr=1-766, 31  ,4.4
Pandas for Everyone: Python Data Analysis (Addison-Wesley Data & Analytics Series),$59.99,https://www.amazon.com/Kimballs-Data-Warehouse-Toolkit-Classics/dp/1118875184/ref=sr_1_767?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206422&s=books&sprefix=%2Cstripbooks%2C646&sr=1-767, 129  ,4.2
Azure Data Engineering Cookbook: Design and implement batch and streaming analytics using Azure Cloud Services,$69.99,https://www.amazon.com/Data-Conscience-Algorithmic-Siege-Humanity/dp/1119821185/ref=sr_1_768?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206422&s=books&sprefix=%2Cstripbooks%2C646&sr=1-768, 27  ,4.0
"Engineers Survival Guide: Advice, tactics, and tricks After a decade of working at Facebook, Snapchat, and Microsoft",$33.94,https://www.amazon.com/Democratizing-Artificial-Intelligence-UiPath-organization/dp/1801817650/ref=sr_1_769?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206424&s=books&sprefix=%2Cstripbooks%2C646&sr=1-769, 1  ,5.0
Topological Data Analysis with Applications,$44.99,https://www.amazon.com/Data-Reality-Perspective-Perceiving-Information/dp/1935504215/ref=sr_1_770?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206424&s=books&sprefix=%2Cstripbooks%2C646&sr=1-770, 49  ,4.1
"Forecasting Time Series Data with Facebook Prophet: Build, improve, and optimize time series forecasting models using the advanced forecasting tool",$56.15,https://www.amazon.com/Big-Data-Revolution-Transform-Think/dp/0544227751/ref=sr_1_771?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206424&s=books&sprefix=%2Cstripbooks%2C646&sr=1-771, 15  ,4.6
Machine Learning for Factor Investing: R Version (Chapman and Hall/CRC Financial Mathematics Series),$74.95,https://www.amazon.com/Machine-Learning-Algorithmic-Trading-alternative/dp/1839217715/ref=sr_1_772?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206424&s=books&sprefix=%2Cstripbooks%2C646&sr=1-772, 106  ,4.4
Restricted Data: The History of Nuclear Secrecy in the United States,$87.15,https://www.amazon.com/Educational-Leaders-Guide-Improvement-Science/dp/1975500954/ref=sr_1_773?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206424&s=books&sprefix=%2Cstripbooks%2C646&sr=1-773, 22  ,4.3
The Big Book of Dashboards: Visualizing Your Data Using Real-World Business Scenarios,$94.99,https://www.amazon.com/Data-Science-Tools-Excel-OpenOffice/dp/1683925831/ref=sr_1_774?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206424&s=books&sprefix=%2Cstripbooks%2C646&sr=1-774, 2  ,4.0
Enterprise Data Architecture: How to navigate its landscape,$48.96,https://www.amazon.com/Machine-Learning-Data-Science-Introduction/dp/1634620968/ref=sr_1_775?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206424&s=books&sprefix=%2Cstripbooks%2C646&sr=1-775, 24  ,4.9
Computer Programming for Absolute Beginners: Learn essential computer science concepts and coding techniques to kick-start your programming career,$69.95,https://www.amazon.com/Analytics-Stories-Using-Things-Happen/dp/1119646030/ref=sr_1_777?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206424&s=books&sprefix=%2Cstripbooks%2C646&sr=1-777, 1  ,5.0
"SQL FOR BEGINNERS: THE FUNDAMENTAL LANGUAGE FOR DATA SCIENCE TO MASTERING DATABASES. AN ESSENTIAL GUIDE YOU CAN’T MISS TO LEARN SQL IN 7 DAYS OR LESS, WITH HANDS-ON PROJECTS.",$11.74,https://www.amazon.com/Cloud-Native-Data-Center-Networking-ebook/dp/B081VVXN2X/ref=sr_1_778?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206424&s=books&sprefix=%2Cstripbooks%2C646&sr=1-778, 11  ,3.9
Executing Data Quality Projects: Ten Steps to Quality Data and Trusted Information (TM),$17.38,https://www.amazon.com/Deep-Learning-Coders-fastai-PyTorch/dp/1492045527/ref=sr_1_779?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206424&s=books&sprefix=%2Cstripbooks%2C646&sr=1-779, 3  ,3.5
Statistical Analysis of Financial Data: With Examples In R (Chapman & Hall/CRC Texts in Statistical Science),$54.88,https://www.amazon.com/Mastering-Kafka-Streams-ksqlDB-Real-Time/dp/1492062499/ref=sr_1_780?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206424&s=books&sprefix=%2Cstripbooks%2C646&sr=1-780, 13  ,4.6
"Controlling Privacy and the Use of Data Assets - Volume 1: Who Owns the New Oil? (Security, Audit and Leadership Series)",$64.99,https://www.amazon.com/Data-Science-IoT-Engineers-Analytics-ebook/dp/B09LJ2XJSB/ref=sr_1_781?crid=2CIKKG7G2UMAJ&keywords=data+science&qid=1658206424&s=books&sprefix=%2Cstripbooks%2C646&sr=1-781, 2  ,5.0
